ID	Name
IVCOAACBP	transport of Isovaleryl-CoA from mitochondria into cytosol
IVCRNe	transport of isovaleryl carnitine into the extra cellular space
LGNCCOAtcx	transport of lignocericyl coenzyme A from cytosol to peroxisome.
NRVNCCOAtxc	transport of nervonylcoa into peroxisomes
OCD11CRNCACT	transport of 11-octadecenoyl carnitine into the mitochondrial matrix
OCT11EFATP	uptake of vaccenic acid by cells
OCTDEC2ACBP	transport of 3-hydroxyoctadecadienoyl coa from mitochondria into cytosol
OCTDECCACT	transport of Octadecenoyl-CoA into mitochondrial matrix
OCTDECE1CRNe	transport of 3-hydroxy-octadecenoyl carnitine into extra cellular space
OMHDEACIDTD	transport of w-hydroxydecanoic acid by diffusion
OMHDOCOSACTD	transport of w-hydroxydocosanoic acid by diffusion
OMHPALTD	transport of w-hydroxypalmitic acid by diffusion
PRISTCOAtcx	transport of pristanoylcoa from cytosol to peroxisomes.
SCP21cx	transport of phytanoylcoa from cytosol to peroxisomes.
SEBACIDTD	transport of sebacic acid into cytosol (diffusion)
STCOATxc	transport of Stearoyl-CoA from cytosol to peroxisomes
STRDNCCOAtxc	transport of stearidonylcoa into peroxisomes.
SUBEACTD	transport of suberic acid into cytosol (diffusion)
SUBERCACT	transport of suberyl carnitine into cytosol
SUCCTD	transport of succinate by diffusion
TDCRNe	transport of myristoyl carnitine into extra cellular space
TETDEC2CRNe	trnasport of tetradecadienoyl carnitine into extra cellular space
TETDECE1CRNe	transport of tetradecenoyl carnitine into extra cellular space
TIGCRNe	transport of tiglyl carnitine into the extra cellular fluid
34DHPHELAT1tc	transport of 3,4-Dihydroxy-L-phenylalanine by LAT1 in association with 4F2hc, across the apical surface of the memebranes.
4OHPROIMINOtc	transport of L-OH-Proline by the apical IMINO amino acid transporters in kidney and intestine
ALAALAPEPT1tc	transport of Alanylalanine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells
ALAATB0tc	transport of L-Alanine into the intestinal cells by ATB0 transporter
ALAyLATthc	transport of Alanine by y+LAT1 or y+LAT2 with co-transporter of h in small intestine and kidney
ARGATB0tc	transport of L-Arginine into the intestinal cells by ATB0 transporter
ASCBSVCTtc	transport of L-Ascorbate by SVCT1 or SVCT2 transporter
ASNATB0tc	transport of L-Asparagine into the intestinal cells by ATB0 transporter
ASNPHELAT2tc	transport of L-Asparagine into the cell and efflux of L-Phenylalanine out of the cell by LAT2 on the basolateral surfaces of kidney and intestine.
BALABETAtc	transport of beta alanine into the intestinal cells by beta transport system
BALAPAT1tc	transport of beta alanine by PAT1 in renal and intestinal cells
BTNTe	release of biotin across the basolatral membrane
CARPEPT1tc	transport of L-Carnosine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells
CARhPTtc	Transport of L-Carnosine by hPT3 or hPT4 peptide transporter.
CBLtle	transport of Adenosylcobalamin into the intestine
CHOLESTTDe	CHOLESTTDe
CYSATB0tc	transport of L-Cysteine into the intestinal cells by ATB0 transporter
CYSPHELAT2tc	transport of L-Cysteine into the cell and efflux of L-Phenylalanine out of the cell by LAT2 on the basolateral surfaces of kidney and intestine.
CYSSNAT5tc	transport of L-Cysteine into the cell coupled with co-transport with Sodium and counter transport with proton by SNAT5 transporter.
CYSTALArBATtc	transport of L-Cystine into the cell in exchange for L-Alanine by b0,+AT transporter at the apical surfaces of the membranes of small intestine and renal cells.
CYSTLEUrBATtc	transport of L-Cystine into the cell in exchange for L-Leucine by b0,+AT transporter at the apical surfaces of the membranes of small intestine and renal cells.
FOLTle	folate uptake into the enterocytes
GALSGLT1le	transport of D-Galactose from extracellular space to cytosol of mucosal cells in small intestine
GLCSGLT1le	transport of D-glucose from extracellular space to cytosol of mucosal cells in small intestine
GLNATB0tc	Transport of L-Glutamine into the intestinal cells by ATB0 transporter
GLNyLATthc	transport of Glutamine by y+LAT1 or y+LAT2 with co-transporter of h in small intestine and kidney
GLYGLYPEPT1tc	transport of Glycyl-glycine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells
GLYLEUPEPT1tc	transport of Glycylleucine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells
GLYPHEPEPT1tc	transport of Glycylphenylalanine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells
GLYPROPEPT1tc	transport of Glycylproline by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells
GLYSARPEPT1tc	Transport of Glycylsarcosine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine, renal cells and brain.
GLYSNAT5tc	transport of Glycine into the cell coupled with co-transport with Sodium and counter transport with proton by SNAT5 transporter.
HIShPTtc	Transport of L-Histidine by hPT3 or hPT4 peptide transporters.
HISyLATtc	Transport of L-Histidine by y+LAT1 or y+LAT2 transporters in small intestine and kidney
HISyLATthc	Transport of Histidine by y+LAT1 or y+LAT2 with co-transporter of h in small intestine and kidney
HPETFABP1tc	transport of 5-HPETE into the enterocytes
ILEATB0tc	Transport of L-Isoleucine into the intestinal cells by ATB0 transporter
ILELAT1tc	transport of L-Isoleucine by LAT1 in association with 4F2hc, across the apical surface of the memebranes.
ILEPHELAT2tc	transport of L-Isoleucine into the cell and efflux of L-Phenylalanine out of the cell by LAT2 on the basolateral surfaces of kidney and intestine.
LEUATB0tc	Transport of L-Leucine into the intestinal cells by ATB0 transporter
LEUGLYPEPT1tc	transport of Leucylglycine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells
LEULEUPEPT1tc	transport of Leucylleucine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells
LEUPHELAT2tc	Transport of L-Leucine into the cell and efflux of L-Phenylalanine out of the cell by LAT2 on the basolateral surfaces of kidney and intestine.
LEUyLAThtc	transport of Leucine by y+LAT1 or y+LAT2 with co-transporter of h in small intestine and kidney
LINOFATPtc	uptake of linoleic acid by the enterocytes
LYSATB0tc	transport of L-Lysine into the intestinal cells by ATB0 transporter
METATB0tc	transport of L-Methionine into the intestinal cells by ATB0 transporter
METyLATthc	transport of Methionine by y+LAT1 or y+LAT2 with co-transporter of h in small intestine and kidney
MTHFTe	transport of THF into the protal blood
NACDe	release of nicotinate at the basolateral surface
NACHORCTL3le	NACHORCTL3le
NCAMDe	release of nicotinamide at the basolateral surface
OCDEAFABP1tc	Transport of octadecenoyl coA into the enterocytes
ORNALArBATtc	transport of L-Ornithine into the cell in exchange for L-Alanine by b0,+AT transporter at the apical surfaces of the membranes of small intestine and renal cells.
ORNLEUrBATtc	transport of L-Ornithine  into the cell in exchange for L-Leucine by b0,+AT transporter at the apical surfaces of the membranes of small intestine and renal cells.
PCHOLHSTDe	PCHOLHSTDe
PHEATB0tc	transport of L-Phenylalanine into the intestinal cells by ATB0 transporter
PHEyLATthc	transport of Phenylalanine by y+LAT1 or y+LAT2 with co-transporter of h in small intestine and kidney
PMTCOAFABP1tc	transport of palmitoyl coA into the enterocytes
PNTORDe	release of pantothenate across the basolatral membrane
PROGLYPEPT1tc	transport of Prolylglycine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells
PROIMINOtc	transport of L-Proline by the apical IMINO amino acid transporters in kidney and intestine
RIBFLVte	release of riboflavin into the portal blood.
SBTle	diffusion of sorbitol into the enterocytes
SERATB0tc	transport of L-Serine into the intestinal cells by ATB0 transporter
TAGHSTDe	TAGHSTDe
TAUBETAtc	transport of taurine into the intestinal cells by beta transport system
TAUPAT1c	transport of taurine into the intestinal cells by PAT1
THMATPe	thiamine exit from the neterocytes
THRATB0tc	Transport of L-Threonine into the intestinal cells by ATB0 transporter
THRPHELAT2tc	transport of L-Threonine into the cell and efflux of L-Phenylalanine out of the cell by LAT2 on the basolateral surfaces of kidney and intestine.
TRPATB0tc	transport of L-Tryptophan into the intestinal cells by ATB0 transporter
TYRATB0tc	transport of L-Tyrosine into the intestinal cells by ATB0 transporter
TYRPHELAT2tc	transport of L-Tyrosine into the cell and efflux of L-Phenylalanine out of the cell by LAT2 on the basolateral surfaces of kidney and intestine.
VALATB0tc	transport of L-Valine into the intestinal cells by ATB0 transporter
VALLAT1tc	transport of L-Valine by LAT1 in association with 4F2hc, across the apical surface of the memebranes.
VALPHELAT2tc	transport of L-Valine into the cell and efflux of L-Phenylalanine out of the cell by LAT2 on the basolateral surfaces of kidney and intestine.
VITEtl	efflux of alpha-Tocopherol into the lyphatics in chylomicrons
VITKtl	transport of vit K into lymph
XOLEST2HSTDle	XOLEST2HSTDle
1a25DHVITD3TRn	tanslocation of 1-alpha,25-Dihydroxyvitamin D3 to nucleus
3AIB_Dtm	transport of 3aib D into mitochondria
3HCO3_NAt	3HCO3 NAt
4ABUTtcn	transport of GABA
4HPROLTASCT1	exit of hydroxy-prloine across the basolateral surface of enterocytes
5MTHFt2le	5-methyltetrahydrofolate transport via anion exchange
ADNt5le	adenosine transport (1:2 Na/Adn cotransport)
AHCYStd	diffusion of S-Adenosyl-L-homocysteine
ALA-DTDe	exit of D-alanine from the enterocytes
AMETtd	diffusion of S-Adenosyl-L-methionine
ASPDTDe	D-aspartate transport, extracellular
ASPPROASCT1	aspartate intake by system ASCT-1 transporter
ASPte	diffusion of aspartate into blood
CHSTEROLtrc	transport of cholesterol into the cytosol
CRNrtx	reversible transport of  L-Carnitine in peroxisome
CYTDt5le	cytidine transport (1:2 Na/cytd cotransport)
Coqe	Transport of q10
DATPtm	transport of dATP into mitochondria
DCTPtm	transport of dCTP into mitochondria
DGTPtm	transport of dGTP into mitochondria
DHAPtc	transport of DHAP into cytosol
DTTPtm	transport of dTTP into mitochondria
FADtm	Transport of fad into mitochondria
FE2DMT1	uptake of food iron by DMT1 transporter
FE3MTP1	transport of ferrous iron into blood
FOLt2le	folate transport via anion exchange
FRDPtcr	transport of Farnesyl diphosphate into the endoplasmic reticulum
GLCGLUT2	Transport of glucose into the portal blood
GLUPROASCT1	glutamate intake by system ASCT-1 transporter
GLY3Pt	Glycerol phopshate exit into cytosol
GLYC3Ptmc	glycerol-3-phopshate transport, cytoplasm
GLYCTDle	difussion of glycerol accross the brush border membrane
GSNt5le	guanosine transport in via sodium (1:2) symport
INSt5le	inosine transport in via sodium (1:2) symport
KHte	KHte
LACLt	Lactate transport
MAL_Ltx	Transport reaction for malate
NADtm	transport of NAD into mitochondria
NADtx	transport of NAD into peroxisome
NODe	NODe
PHEMEe	release of heme into the blood
PPItm	diphopshate transporter, mitochondrial
PRO_Dtde	D-proline transport, extracellular
PTCRTD	diffusion of putriscine into the endothelial cells
Q10H2e	transport of ubiquinol into lymph
RTOTALFATPc	uptake of Rtotal by enterocytes
SFCYSe	Exit of sulfocysteine into extra-cellular space
SPMTDe	SPMTDe
SPRMTDe	absorption for spermine across the basolateral side
TAURCHAe	exit of taurine from the enterocytes
THMDt5le	thymidine transport (1:2 Na/Thymd cotransport)
URIt5le	uridine transport in via sodium symport (1:2)
q10h2tc	transport of ubiquinol into cytosol
q10tm	transport of ubiquinone into mitochondria
34HPPte	Transport of 3-(4-hydroxyphenyl)pyruvate
3MOBte	Transport of 3-methyl-2-oxobutanoate
3MOPte	Transport of 3-methyl-2-oxopentanoate
4HPRO_LTte	Transport of trans-4-hydroxy-L-proline
4MOPte	Transport of 4-methyl-2-oxopentanoate
5MTAte	Transport of 5-S-methyl-5-thioadenosine
5OXPROt	Transport of 5-oxoprolinate
AHCYSte	Transport of S-adenosyl-L-homocysteine
AICARte	Transport of 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide(2-)
ANTHte	Transport of anthranilate
CBASPte	Transport of N-carbamoyl-L-aspartate
MAL_Lte	Transport of L-malate
OROTGLUt	OROTGLUt
IDOURte	L-iduronate transport, extracellular
Tyr_ggnt	Tyr ggnt
fumt	Fumarate transport
xmpt	Xanthosine 5-phosphate transport
dcmpt	dCMP transport
HC00342te	cis-aconitate transport
glyc3pte	glycerol 3-phosphate transport
DM_13_cis_oretn_n_	13-cis-oxo-retinoic acid demand
DM_13_cis_retn_n_	13-cis-retinoate demand
DM_Asn_X_Ser_Thr_ly_	DM Asn-X-Ser/Thr(ly)
DM_avite1_c_	alpha-Tocopherol demand
DM_avite2_c_	alpha-Tocotrienol demand
DM_bvite_c_	beta-tocopherol demand
DM_core5_g_	DM core5(g)
DM_core7_g_	DM core7(g)
DM_core8_g_	DM core8(g)
DM_datp_m_	dATP demand
DM_datp_n_	DM datp(n)
DM_dctp_m_	dCTP demand
DM_dctp_n_	DM dctp(n)
DM_dem2emgacpail_prot_hs_r_	DM dem2emgacpail prot hs(r)
DM_dgpi_prot_hs_r_	DM dgpi prot hs(r)
DM_dgtp_m_	DM dgtp(m)
DM_dgtp_n_	DM dgtp(n)
DM_dttp_m_	dTTP demand
DM_dttp_n_	DM dttp(n)
DM_ethamp_r_	Ethanolamine phosphate demand
DM_gncore2_g_	DM gncore2(g)
DM_gpi_sig_er_	DM gpi sig(er)
DM_hretn_n_	4 hydroxy retinoic acid demand
DM_mem2emgacpail_prot_hs_r_	DM mem2emgacpail prot hs(r)
DM_n5m2masn_g_	DM n5m2masn(g)
DM_oretn_n_	4-oxo-retonoic acid demand
DM_Ser_Thr_ly_	DM Ser/Thr(ly)
DM_Ser_Gly_Ala_X_Gly_ly_	DM Ser-Gly/Ala-X-Gly(ly)
DM_sprm_c_	DM sprm(c)
DM_T_antigen_g_	DM T antigen(g)
DM_yvite_c_	gamma-Tocopherol demand
sink_citr(c)	citrulline sink
sink_pre_prot(r)	glycophosphatidylinositol (GPI)-anchored protein precursor sink
sink_c81coa(c)	C81COASINK
sink_dd2coa(c)	DD2COASINK
sink_decdicoa(c)	Sink for 2,6-dodecadienoylcoa(c)
sink_octdececoa(c)	OCTDECECOASINK
sink_tetdece1coa(c)	TETDECE1COASINK
DM_1a25dhvitd3(n)	demand reaction for vitD3
DM_4abut(n)	Demand for 4-Aminobutanoate(n)
DM_5hpet(r)	demand reaction for 5(S)-HPETE(1-)
DM_taur(c)	demand reaction for taurine
DM_pe_hs(r)	demand reaction for pe hs[r]
DM_pmtcoa(r)	demand reaction for pmtcoa
sink_5hpet(c)	sink reaction for 5(S)-HPETE(1-)
DM_4hrpo	Demand for trans-4-hydroxy-L-proline
DM_Lcystin	Demand for L-cystine
DM_anth	Demand for anthranilate
DM_btn	Demand for biotin
DM_fol	Demand for folic aicd
DM_ncam	Demand for nicotinamide
DM_pnto_R	Demand for (R)-Pantothenate
EX_10fthf(e)	10-Formyltetrahydrofolate exchange
EX_11_cis_retfa(e)	fatty acid 11-cis-retinol exchange
EX_13_cis_retnglc(e)	13-cis-retinoyl glucuronide exchange
EX_1glyc_hs(e)	1 acyl phosphoglycerol exchange
EX_1mncam(e)	1-Methylnicotinamide exchange
EX_2425dhvitd2(e)	24R,25-Dihyoxyvitamin D2 exchange
EX_2425dhvitd3(e)	24R,25-Dihydroxyvitamin D3 exchange
EX_24nph(e)	2,4 dihydroxy nitrophenol exchange
EX_25hvitd2(e)	25-Hydroxyvitamin D2 exchange
EX_25hvitd3(e)	25-Hydroxyvitamin D3 exchange
EX_2hb(e)	2-Hydroxybutyrate exchange
EX_2mcit(e)	2-Methylcitrate exchange
EX_34dhoxpeg(e)	3,4-Dihydroxyphenylethyleneglycol exchange
EX_34dhphe(e)	3,4-Dihydroxy-L-phenylalanine exchange
EX_35cgmp(e)	3,5-Cyclic GMP exchange
EX_3aib(e)	L-3-Amino-isobutanoate exchange
EX_3aib_D(e)	D-3-Amino-isobutanoate exchange
EX_3mlda(e)	3-Methylimidazoleacetic acid exchange
EX_4abut(e)	4-Aminobutanoate exchange
EX_4hdebrisoquine(e)	4 hydroxy debrisoquine exchange
EX_4hphac(e)	4-Hydroxyphenylacetate exchange
EX_4mptnl(e)	4-methylpentanal Exchange
EX_4mtolbutamide(e)	4 hydroxy tolbutamide exchange
EX_4nph(e)	4-Nitrophenol exchange
EX_4nphsf(e)	4-Nitrophenyl sulfate exchange
EX_4pyrdx(e)	4-Pyridoxate exchange
EX_5adtststerone(e)	5alpha-Dihydrotestosterone exchange
EX_5adtststeroneglc(e)	5alpha-Dihydrotestosterone glucuronide exchange
EX_5fthf(e)	5-Formyltetrahydrofolate exchange
EX_5homeprazole(e)	5 hydroxy omeprazole exchange
EX_5htrp(e)	5-Hydroxy-L-tryptophan exchange
EX_5mthf(e)	exchange reaction for 5-Methyltetrahydrofolate
EX_6htststerone(e)	6 beta hydroxy testosterone exchange
EX_9_cis_retfa(e)	fatty acid 9-cis-retinol exchange
EX_abt(e)	L-Arabinitol exchange
EX_ac(e)	Acetate exchange
EX_acac(e)	Acetoacetate exchange
EX_acald(e)	Acetaldehyde exchange
EX_acetone(e)	Acetone exchange
EX_acgalfucgalacgalfuc12gal14acglcgalgluside_hs(e)	Type IIIA glycolipid exchange
EX_acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs(e)	Type IIIAb exchange
EX_acgam(e)	N-Acetyl-D-glucosamine exchange
EX_ach(e)	Acetylcholine exchange
EX_ade(e)	Adenine exchange
EX_adn(e)	exchange reaction for Adenosine
EX_adp_	adp exchange
EX_adprbp(e)	ADPribose 2-phosphate exchange
EX_adprib(e)	ADPribose exchange
EX_adrn(e)	adrenic acid exchange
EX_adrnl(e)	Adrenaline exchange
EX_aflatoxin(e)	aflatoxin B1 exchange
EX_ahandrostanglc(e)	Etiocholan-3alpha-ol-17-one 3-glucuronide exchange
EX_ak2lgchol_hs(e)	1-alkyl 2-lysoglycerol 3-phosphocholine exchange
EX_akg(e)	2-Oxoglutarate exchange
EX_ala_B(e)	beta-Alanine exchange
EX_ala_D(e)	D-Alanine exchange
EX_ala_L(e)	exchange reaction for L-alanine
EX_aldstrn(e)	Aldosterone exchange
EX_amp(e)	AMP exchange
EX_andrstrn(e)	Androsterone exchange
EX_andrstrnglc(e)	androsterone glucuronide exchange
EX_antipyrene(e)	antipyrene exchange
EX_apnnox(e)	alpha-Pinene-oxide exchange
EX_appnn(e)	(+)-alpha-Pinene exchange
EX_aprgstrn(e)	20alpha-Hydroxyprogesterone exchange
EX_aqcobal(e)	Aquacob(III)alamin exchange
EX_arab_L(e)	L-Arabinose exchange
EX_arach(e)	exchange reaction for arachidate
EX_arachd(e)	nC20:4 exchange
EX_arg_L(e)	L-Arginine exchange
EX_ascb_L(e)	L-Ascorbate exchange
EX_asn_L(e)	exchange reaction for L-asparagine
EX_asp_D(e)	D-Aspartate exchange
EX_asp_L(e)	L-Aspartate exchange
EX_atp(e)	ATP exchange
EX_avite1(e)	alpha-Tocopherol exchange
EX_avite2(e)	alpha-Tocotrienol exchange
EX_bhb(e)	(R)-3-Hydroxybutanoate transport via H+ symport
EX_bildglcur(e)	Bilirubin beta-diglucuronide exchange
EX_bilglcur(e)	exchange reaction for blirubin mono-glucuronide
EX_bilirub(e)	Bilirubin exchange
EX_biocyt(e)	Biocytin exchange
EX_btn(e)	Biotin exchange
EX_but(e)	Butyrate (n-C4:0) exchange
EX_bvite(e)	beta-tocopherol exchange
EX_bz(e)	Benzoate exchange
EX_ca2(e)	Calcium exchange
EX_camp(e)	cAMP exchange
EX_caro(e)	beta-Carotene exchange
EX_carveol(e)	(E)-carveol exchange
EX_cgly(e)	Cys-Gly exchange
EX_chol(e)	exchange reaction for Choline
EX_cholate(e)	exchange reaction for cholate
EX_chsterol(e)	exchange reaction for cholesterol
EX_chtn(e)	chitin exchange
EX_cit(e)	Citrate exchange
EX_cl(e)	exchange reaction for Chloride
EX_CLPND(e)	clupanodonic acid (docosapentaenoic (n-3)) exchange
EX_cmp(e)	CMP exchange
EX_co(e)	Carbon monoxide exchange
EX_co2(e)	CO2 exchange
EX_coumarin(e)	coumarin exchange
EX_creat(e)	Creatine exchange
EX_crmp_hs(e)	Ceramide 1-phosphate exchange
EX_crn(e)	exchange reaction for L-Carnitine
EX_crtsl(e)	cortisol Exchange
EX_crtstrn(e)	corticosterone  Exchange
EX_crvnc(e)	nC22:6 exchange
EX_csn(e)	Cytosine exchange
EX_cyan(e)	Hydrogen cyanide exchange
EX_cys_L(e)	exchange reaction for L-cysteine
EX_cytd(e)	exchange reaction for Cytidine
EX_dad_2(e)	exchange reaction for 2-deoxyadenosine
EX_dag_hs(e)	exchange reaction for diglyceride
EX_dcsptn1(e)	docosa-4,7,10,13,16-pentaenoic acid (n-6) exchange
EX_dcyt(e)	exchange reaction for Deoxycytidine
EX_debrisoquine(e)	debrisoquine exchange
EX_dgchol(e)	Chenodeoxyglycocholate exchange
EX_dgsn(e)	exchange reaction for Deoxyguanosine
EX_dhdascb(e)	exchange reaction for dehydroascorbide(1-)
EX_dheas(e)	Dehydroepiandrosterone sulfate exchange
EX_dhf(e)	7,8-Dihydrofolate exchange
EX_digalsgalside_hs(e)	Digalactosylceramidesulfate exchange
EX_din(e)	exchange reaction for Deoxyinosine
EX_dlnlcg(e)	dihomo-gamma-linolenic acid (n-6) exchange
EX_dmantipyrine(e)	demethylated antipyrine exchange
EX_dmhptcrn(e)	2,6 dimethylheptanoyl carnitine exchange
EX_dopa(e)	Dopamine exchange
EX_dopasf(e)	Dopamine 3-O-sulfate exchange
EX_drib(e)	Deoxyribose exchange
EX_duri(e)	exchange reaction for Deoxyuridine
EX_eaflatoxin(e)	8,9 epxoy aflatoxin B1 exchange
EX_ebastine(e)	ebastine exchange
EX_ebastineoh(e)	hydroxylated ebastine exchange
EX_eicostet(e)	eicosatetranoic acid exchange
EX_elaid(e)	elaidic acid exchange
EX_estradiol(e)	estradiol exchange
EX_estradiolglc(e)	estradiol glucuronide exchange
EX_estriolglc(e)	16-Glucuronide-estriol exchange
EX_estroneglc(e)	estrone glucuronide exchange
EX_estrones(e)	Estrone 3-sulfate exchange
EX_etoh(e)	Ethanol exchange
EX_fe2(e)	EX fe2(u)
EX_fe3(e)	Fe3+ exchange
EX_fol(e)	exchange reaction for Folate
EX_for(e)	Formate exchange
EX_fru(e)	exchange reaction for D-Fructose
EX_fuc13galacglcgal14acglcgalgluside_hs(e)	III3Fuc-nLc6Cer exchange
EX_fuc14galacglcgalgluside_hs(e)	Lea glycolipid exchange
EX_fucacgalfucgalacglcgalgluside_hs(e)	(Gal)2 (GalNAc)1 (Glc)1 (GlcNAc)1 (LFuc)2 (Cer)1 exchange
EX_fucacngal14acglcgalgluside_hs(e)	IV3-a-NeuAc,III3-a-Fuc-nLc4Cer exchange
EX_fucfuc12gal14acglcgalgluside_hs(e)	Ley glycolipid exchange
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)	V3Fuc,III3Fuc-nLc6Cer exchange
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)	(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)3 (Cer)1 exchange
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)	(Gal)3 (Glc)1 (GlcNAc)2 (LFuc)3 (Cer)1 exchange
EX_fucfucgalacglcgalgluside_hs(e)	Leb glycolipid exchange
EX_fucgal14acglcgalgluside_hs(e)	Lacto-N-fucopentaosyl III ceramide exchange
EX_fucgalfucgalacglcgalgluside_hs(e)	(Gal)3 (Glc)1 (GlcNAc)1 (LFuc)2 (Cer)1 exchange
EX_fucgalgbside_hs(e)	fucosyl galactosylgloboside (homo sapiens) exchange
EX_fuc_L(e)	L-Fucose exchange
EX_gal(e)	exchange reaction for D-Galactose
EX_galacglcgalgbside_hs(e)	Gal-GlcNAc-Gal globoside (homo sapiens) exchange
EX_galfuc12gal14acglcgalgluside_hs(e)	(Gal)3 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1 exchange
EX_galfucgalacglcgal14acglcgalgluside_hs(e)	(Gal)4 (Glc)1 (GlcNAc)2 (LFuc)1 (Cer)1 exchange
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)	(Gal)6 (Glc)1 (GlcNAc)3 (LFuc)2 (Cer)1 exchange
EX_galgalgalthcrm_hs(e)	Gal-Gal-Gal-Gal-Gal-Glc-Cer (homo sapiens) exchange
EX_gam(e)	exchange reaction for D-Glucosamine
EX_gbside_hs(e)	globoside (homo sapiens) exchange
EX_gchola(e)	Glycocholate exchange
EX_gdp(e)	GDP exchange
EX_glc(e)	D-Glucose exchange
EX_gln_L(e)	exchange reaction for L-glutamine
EX_gluala(e)	5-L-Glutamyl-L-alanine exchange
EX_glu_L(e)	L-Glutamate exchange
EX_gly(e)	exchange reaction for Glycine
EX_glyb(e)	Glycine betaine exchange
EX_glyc(e)	Glycerol exchange
EX_glyc_S(e)	(S)-Glycerate exchange
EX_glygn2(e)	glycogen, structure 2 (glycogenin-1,6-{7[1,4-Glc], 4[1,4-Glc]}) exchange
EX_glygn4(e)	exchange reaction for glycogen, structure 4 (glycogenin-1,6-{2[1,4-Glc], [1,4-Glc]})
EX_glygn5(e)	exchange reaction for glycogen, structure 5 (glycogenin-2[1,4-Glc])
EX_gmp(e)	GMP exchange
EX_gsn(e)	exchange reaction for Guanosine
EX_gt1a_hs(e)	GT1a (homo sapiens) exchange
EX_gthox(e)	Oxidized glutathione exchange
EX_gthrd(e)	Reduced glutathione exchange
EX_gtp(e)	GTP exchange
EX_gua(e)	Guanine exchange
EX_h(e)	exchange reaction for proton
EX_h2o(e)	H2O exchange
EX_h2o2(e)	Hydrogen peroxide exchange
EX_ha(e)	hyaluronan exchange
EX_ha_pre1(e)	hyaluronan biosynthesis, precursor 1 exchange
EX_hco3(e)	Bicarbonate exchange
EX_hcoumarin(e)	hydroxy coumarin exchange
EX_hdca(e)	Hexadecanoate (n-C16:0) exchange
EX_hdcea(e)	exchange reaction for Hexadecenoate (n-C16:1)
EX_hestratriol(e)	4,17 dihydroxy estradiol exchange
EX_hexc(e)	hexacosanoate (n-C26:0) exchange
EX_his_L(e)	exchange reaction for L-histidine
EX_hista(e)	Histamine exchange
EX_hom_L(e)	L-Homoserine exchange
EX_hpdca(e)	heptadecanoate exchange
EX_htaxol(e)	hydroxylated taxol exchange
EX_hxan(e)	Hypoxanthine exchange
EX_i(e)	Iodide exchange
EX_idp(e)	IDP exchange
EX_ile_L(e)	L-Isoleucine exchange
EX_imp(e)	IMP exchange
EX_inost(e)	myo-Inositol exchange
EX_ins(e)	Inosine exchange
EX_k(e)	K+ exchange
EX_lac_D(e)	D-lactate exchange
EX_lac_L(e)	L-Lactate exchange
EX_lcts(e)	Lactose exchange
EX_Lcystin(e)	L-Cystine exchange
EX_leuktrA4(e)	leukotriene A4 exchange
EX_leuktrB4(e)	leukotriene B4 exchange
EX_leuktrC4(e)	Leukotriene C4 exchange
EX_leuktrD4(e)	leukotriene D4 exchange
EX_leuktrE4(e)	leukotriene E4 exchange
EX_leuktrF4(e)	leukotriene F4 exchange
EX_leu_L(e)	L-Leucine exchange
EX_lgnc(e)	lignoceric acid exchange
EX_limnen(e)	Limonene exchange
EX_lipoate(e)	Lipoate exchange
EX_lnlc(e)	linoleic acid (all cis C18:2) exchange
EX_lnlnca(e)	alpha-Linolenic acid exchange
EX_lnlncg(e)	gamma-linolenic acid exchange
EX_lpchol_hs(e)	exchange reaction for lysophosphatidylcholine
EX_lys_L(e)	L-Lysine exchange
EX_mag_hs(e)	Monoacylglycerol 2 (homo sapiens) exchange
EX_malt(e)	Maltose exchange
EX_malttr(e)	Maltotriose exchange
EX_man(e)	exchange reaction for D-Mannose
EX_meoh(e)	methanol exchange
EX_mepi(e)	Metanephrine exchange
EX_met_L(e)	L-Methionine exchange
EX_mthgxl(e)	Methylglyoxal exchange
